term,borrowrate,listingcategory,isborrowerhomeowner,incomeverifiable,recommendation
36,0.316,1,True,True,0
36,0.2499,3,False,True,0
36,0.143,5,False,True,0
36,0.2272,1,False,True,0
36,0.2235,1,False,True,0
36,0.24,3,True,True,0
36,0.065,0,False,True,0
36,0.1768,3,True,True,0
36,0.16,1,True,True,0
60,0.2045,1,False,True,0
36,0.13,0,True,True,0
36,0.2375,0,False,True,0
36,0.1139,7,False,True,0
36,0.0943,3,True,True,0
36,0.1699,7,False,True,0
36,0.3177,6,True,True,0
36,0.2449,1,False,False,0
12,0.2254,16,False,False,0
36,0.1,0,True,True,0
36,0.2909,2,False,True,0
60,0.1875,1,True,True,0
36,0.3127,1,True,True,0
36,0.23,0,True,True,0
36,0.3125,1,True,True,0
36,0.2015,3,False,False,0
36,0.084,0,False,True,0
36,0.2925,1,False,True,0
36,0.2,1,True,False,2
36,0.1099,1,True,True,0
60,0.2085,1,False,True,0
60,0.2199,1,True,True,1
36,0.3177,6,False,True,0
36,0.0809,7,True,True,0
60,0.1519,1,False,True,0
36,0.0819,1,True,True,0
60,0.1535,1,False,True,0
36,0.1795,2,False,True,0
36,0.2049,3,False,True,0
36,0.19,0,True,True,0
36,0.11,1,True,True,0
36,0.1475,0,False,True,0
36,0.35,1,False,True,0
36,0.3,5,True,True,0
36,0.134,0,True,True,0
36,0.115,0,True,True,0
36,0.2499,18,False,False,0
36,0.2839,13,False,True,0
36,0.089,6,False,True,0
36,0.1595,4,False,True,0
36,0.2395,2,False,True,1
36,0.07,3,True,True,1
36,0.095,7,False,True,0
36,0.3177,3,False,False,0
36,0.3134,7,False,False,0
36,0.2469,6,True,True,0
36,0.1695,1,True,True,0
36,0.21,1,True,True,0
36,0.2,1,False,True,0
60,0.1725,1,False,True,0
60,0.166,1,False,True,0
36,0.18,2,True,True,0
36,0.1305,1,True,True,0
36,0.1585,1,False,True,0
36,0.0605,1,True,True,0
36,0.1414,1,True,True,0
36,0.0605,1,True,True,0
36,0.2624,1,True,True,0
36,0.05,0,False,True,0
36,0.1299,1,True,True,0
60,0.2862,1,True,True,0
36,0.3199,3,False,False,0
36,0.0799,1,False,True,0
36,0.085,1,True,True,0
36,0.198,1,False,True,0
36,0.0795,0,True,True,0
36,0.3059,19,False,True,0
60,0.2085,1,False,True,0
36,0.1099,1,True,True,0
36,0.1562,0,False,True,0
36,0.0849,1,True,True,0
36,0.3099,1,False,True,0
36,0.2124,1,False,False,0
36,0.27,0,True,True,0
36,0.322,7,False,True,0
36,0.1089,1,False,True,0
36,0.2085,1,True,True,0
12,0.1468,11,False,True,0
36,0.343,7,False,True,0
36,0.198,12,True,True,0
36,0.3177,13,True,True,0
60,0.184,7,True,True,0
36,0.209,3,True,True,0
60,0.1049,1,True,True,0
36,0.1795,1,False,True,0
36,0.152,7,True,True,0
36,0.2635,1,False,True,0
60,0.1485,1,False,True,0
36,0.285,1,True,False,0
36,0.15,0,True,True,1
36,0.2639,2,True,True,0
36,0.205,1,True,True,0
36,0.2049,1,True,False,0
36,0.2492,1,True,True,0
36,0.1349,1,False,True,0
60,0.198,1,True,True,0
36,0.1559,7,True,True,0
60,0.2235,1,False,True,0
36,0.2629,1,True,True,0
36,0.2365,1,True,True,0
36,0.2859,1,False,True,0
60,0.1355,1,True,True,0
36,0.35,1,False,True,0
60,0.1219,1,True,True,0
36,0.2015,1,True,True,0
60,0.1579,1,True,True,0
36,0.1589,0,False,True,0
36,0.2235,1,True,True,0
36,0.17,6,False,True,0
36,0.1239,1,True,True,0
36,0.19,0,False,True,0
36,0.12,0,True,True,0
36,0.2499,1,False,True,0
36,0.1599,6,False,True,0
36,0.2099,1,True,True,0
60,0.2379,1,True,True,0
36,0.29,0,False,True,0
60,0.1465,1,True,True,0
60,0.2433,6,False,True,0
36,0.1475,0,True,True,2
36,0.1249,1,True,False,0
36,0.2712,1,True,True,0
36,0.2,2,False,True,0
36,0.0659,1,False,True,0
36,0.1765,1,True,True,0
36,0.0713,1,False,True,0
36,0.1445,0,True,True,0
36,0.3177,1,True,True,0
36,0.093,1,True,True,0
36,0.1079,0,True,True,0
36,0.111,2,True,True,0
36,0.1365,1,True,True,0
36,0.275,7,True,True,0
36,0.225,0,False,True,0
36,0.1139,1,False,True,0
36,0.2099,7,False,True,0
36,0.2375,0,False,True,0
36,0.108,1,False,True,0
36,0.1469,8,True,True,0
36,0.0964,1,True,True,0
60,0.1219,1,False,True,0
36,0.155,13,False,True,0
36,0.1501,4,True,True,0
36,0.1099,6,True,True,0
36,0.1099,6,True,True,0
60,0.1535,1,True,True,0
60,0.2015,1,False,True,0
36,0.2099,1,True,True,0
36,0.197,1,True,True,0
36,0.1435,1,False,True,0
36,0.2449,13,True,True,0
36,0.3489,5,False,False,0
36,0.28,7,False,True,0
36,0.184,1,True,True,0
60,0.1795,1,True,True,0
36,0.29,0,True,True,0
36,0.2994,1,False,True,0
60,0.0869,1,True,True,0
60,0.1419,1,False,True,0
60,0.1314,1,True,True,0
36,0.115,4,True,True,0
36,0.24,4,False,True,1
36,0.1855,1,True,False,0
60,0.184,1,True,True,0
36,0.2712,1,False,True,0
60,0.2705,1,False,True,2
36,0.1139,1,True,True,0
60,0.3304,1,False,True,1
36,0.1765,1,True,True,0
36,0.2159,1,False,True,0
60,0.0949,3,True,True,0
36,0.084,0,False,True,0
36,0.2175,4,True,True,0
60,0.1535,1,True,True,0
36,0.1099,1,False,False,0
60,0.2498,15,False,True,0
36,0.22,0,False,True,0
36,0.1029,1,False,True,0
36,0.1139,1,True,False,0
36,0.175,1,True,True,0
36,0.1239,7,True,True,0
36,0.07,4,True,True,0
36,0.2524,1,False,True,0
36,0.1449,1,False,True,1
60,0.1199,7,False,True,0
60,0.2209,1,False,True,0
36,0.2895,0,True,True,0
36,0.1349,1,True,True,0
36,0.2239,2,True,True,0
36,0.2699,1,False,True,0
60,0.1385,1,True,True,0
36,0.197,1,False,True,0
36,0.1585,1,False,True,0
60,0.1585,1,False,True,0
60,0.2468,1,False,True,0
36,0.2287,15,True,True,0
60,0.2862,14,False,False,0
36,0.3177,1,False,True,0
36,0.0795,3,True,True,0
60,0.1535,1,True,True,0
36,0.2124,1,False,True,0
36,0.1515,2,True,True,0
36,0.15,0,False,True,0
36,0.08,3,True,False,2
36,0.29,1,False,False,0
12,0.1072,1,False,True,0
36,0.1469,2,True,True,0
36,0.35,4,False,True,0
36,0.093,1,True,True,0
60,0.1169,1,True,True,0
36,0.1249,1,True,True,0
36,0.2,0,False,True,0
36,0.2699,1,False,False,0
36,0.23,0,False,True,0
36,0.1975,4,False,True,0
36,0.2625,1,False,True,0
36,0.2,0,False,True,1
36,0.2599,2,False,True,0
60,0.1299,1,True,True,0
36,0.0799,1,True,True,0
36,0.2566,1,False,True,0
60,0.1399,1,False,True,0
36,0.1889,0,False,True,0
36,0.28,0,True,True,0
36,0.2599,7,False,True,0
36,0.2171,1,True,True,0
36,0.35,1,True,True,0
36,0.2399,1,False,True,1
36,0.12,7,True,True,0
60,0.1355,1,True,True,0
36,0.0604,1,True,True,0
36,0.1139,1,False,True,0
36,0.05,4,True,True,0
36,0.09,3,True,True,0
36,0.2859,1,False,True,0
36,0.0924,7,False,True,0
60,0.1685,1,True,True,0
36,0.09,3,True,True,0
36,0.1029,7,True,True,0
36,0.274,7,True,True,0
36,0.184,1,True,True,0
36,0.2199,2,False,True,0
36,0.14,1,False,False,0
60,0.1099,1,False,True,0
36,0.14,1,True,True,0
36,0.155,0,False,True,0
36,0.085,0,False,True,0
36,0.15,0,False,True,0
36,0.1355,4,True,True,0
60,0.1769,1,True,True,0
36,0.3199,7,False,True,0
60,0.2319,1,True,True,0
36,0.2899,1,True,True,0
36,0.294,6,False,True,0
60,0.2432,1,True,True,0
36,0.135,0,False,True,0
36,0.2958,1,True,True,0
36,0.3125,7,False,True,0
36,0.2349,7,True,True,0
36,0.2499,2,True,True,0
36,0.1725,1,False,True,0
60,0.1551,1,True,True,0
36,0.099,1,True,True,0
60,0.196,7,True,True,0
36,0.1,0,True,True,0
36,0.264,0,False,True,0
36,0.3199,1,False,True,0
36,0.2225,2,True,True,0
36,0.085,3,True,False,0
36,0.0974,1,False,True,0
36,0.1274,1,False,True,0
36,0.1905,7,False,True,0
36,0.1725,1,False,True,0
36,0.29,3,False,True,0
60,0.1765,15,False,True,0
60,0.1765,15,False,True,0
36,0.1099,1,True,True,0
36,0.2099,1,False,True,0
36,0.2999,2,True,False,0
60,0.3097,1,True,True,0
36,0.2958,14,True,True,0
60,0.2304,1,True,True,0
36,0.2958,1,True,True,0
36,0.2547,4,True,True,0
36,0.071,1,True,True,0
36,0.2599,1,False,True,0
36,0.1485,1,True,True,0
36,0.2399,1,True,True,0
60,0.201,1,False,True,0
36,0.1249,1,True,True,0
60,0.2737,3,True,True,3
36,0.1099,1,True,True,0
36,0.1679,2,True,True,0
36,0.1664,1,False,True,0
36,0.3134,1,True,True,0
60,0.1435,1,True,True,0
60,0.2759,1,False,False,0
36,0.1355,3,True,True,0
36,0.0912,0,False,True,0
36,0.2774,1,True,True,0
60,0.176,1,True,True,0
36,0.152,1,False,True,0
36,0.1509,1,True,True,0
36,0.115,4,False,True,0
36,0.1039,1,True,True,0
36,0.2,1,False,True,0
36,0.2699,1,True,True,0
36,0.1734,19,False,True,0
36,0.29,0,False,True,0
36,0.2015,1,False,True,0
60,0.1699,1,False,False,0
36,0.1459,1,False,True,0
36,0.2909,15,True,True,0
36,0.115,7,False,True,0
36,0.104,3,True,True,0
36,0.2699,1,False,True,0
36,0.0869,1,True,True,0
60,0.1139,3,True,True,0
60,0.1435,20,True,True,0
60,0.1364,13,True,True,0
60,0.1334,1,False,True,0
36,0.2794,1,True,True,0
36,0.084,0,True,False,0
36,0.1459,3,True,True,0
36,0.125,0,False,True,1
60,0.1169,1,True,True,0
36,0.19,0,False,True,0
60,0.1649,1,True,True,0
36,0.285,1,False,True,0
60,0.2209,1,False,True,0
36,0.1074,2,False,True,0
60,0.1819,1,False,True,0
36,0.15,0,True,True,1
36,0.2599,1,True,False,0
36,0.3177,1,False,False,0
60,0.1099,1,True,True,0
36,0.105,7,True,True,0
36,0.35,1,False,True,0
36,0.2638,5,False,True,0
36,0.0759,16,True,True,0
36,0.2499,2,True,True,0
60,0.187,1,False,True,0
36,0.1125,0,False,True,0
36,0.165,0,True,True,0
60,0.1169,1,True,True,0
60,0.287,20,True,True,0
36,0.1675,1,False,True,0
36,0.1799,1,True,True,0
36,0.1905,1,False,True,0
36,0.176,1,True,True,0
36,0.075,0,False,True,0
36,0.2639,2,True,True,0
12,0.1656,1,False,True,0
36,0.1089,2,True,True,0
36,0.082,7,True,True,0
36,0.1559,3,False,True,0
36,0.1159,1,True,True,0
36,0.1715,1,True,True,0
36,0.1375,5,False,True,0
36,0.3244,1,True,True,0
60,0.1271,2,True,True,0
36,0.0835,1,True,True,0
60,0.1299,1,True,True,0
36,0.2,0,False,True,0
36,0.3199,3,True,True,0
36,0.245,2,True,True,0
36,0.2295,2,False,True,0
36,0.124,1,False,True,0
36,0.18,4,True,True,0
36,0.1768,1,False,True,0
36,0.1695,1,False,True,0
36,0.2,0,True,True,0
36,0.2,0,False,True,0
36,0.2379,1,False,True,0
36,0.2287,13,True,True,0
36,0.1774,1,False,True,0
36,0.2019,1,True,True,0
36,0.2272,1,True,True,0
36,0.152,1,False,True,0
36,0.1505,0,False,True,0
36,0.13,0,True,True,0
60,0.1819,1,False,True,0
36,0.1743,0,False,True,0
36,0.3476,7,False,False,0
36,0.35,2,True,True,0
36,0.1459,1,True,False,0
60,0.1765,1,False,True,0
36,0.2712,3,True,True,0
36,0.3199,7,True,True,0
60,0.0869,2,True,True,0
60,0.1199,1,True,True,0
36,0.1515,1,False,True,0
36,0.06,0,False,True,0
60,0.0899,6,True,True,0
60,0.2684,7,False,True,0
60,0.198,1,False,True,0
36,0.1314,1,True,True,0
36,0.1131,5,False,True,0
36,0.29,0,False,True,0
36,0.1199,1,True,True,0
36,0.083,2,True,True,0
36,0.29,0,False,True,0
60,0.1346,1,False,True,0
36,0.227,2,True,True,0
36,0.2974,3,False,True,0
36,0.2875,0,False,True,0
36,0.201,1,False,True,0
36,0.235,0,False,True,0
36,0.2566,1,True,True,0
36,0.2932,7,False,True,0
60,0.1485,1,True,True,0
60,0.2443,18,True,True,0
36,0.2511,2,False,True,0
60,0.144,1,True,True,0
36,0.2599,1,True,True,0
36,0.093,2,True,True,0
60,0.287,13,False,False,0
60,0.197,1,False,True,0
36,0.28,0,False,True,0
36,0.264,6,False,True,0
36,0.2399,7,False,True,0
36,0.1429,7,True,True,0
36,0.15,0,False,True,0
36,0.1414,19,True,True,0
36,0.1299,1,True,True,0
36,0.29,0,False,True,0
36,0.3177,7,False,True,0
36,0.3415,2,False,True,0
60,0.2849,1,False,True,0
36,0.105,1,True,True,0
36,0.2599,2,True,True,0
36,0.2566,7,True,True,0
36,0.0964,14,False,True,0
60,0.261,13,False,True,0
36,0.3199,7,True,False,0
36,0.15,0,True,True,0
36,0.2625,1,False,True,0
36,0.2049,1,False,True,0
36,0.1875,0,True,True,0
36,0.1414,1,False,True,0
36,0.2492,13,False,True,0
60,0.1474,1,False,True,0
36,0.1249,1,True,True,0
36,0.2694,15,False,True,0
60,0.1655,1,True,True,0
36,0.076,4,False,True,0
36,0.3199,3,False,True,0
12,0.1563,3,False,True,0
60,0.14,7,True,True,0
36,0.14,0,True,True,0
36,0.1414,1,False,True,0
36,0.2148,1,False,True,0
36,0.2699,1,True,True,0
36,0.1049,0,False,True,0
60,0.1845,14,False,True,0
36,0.2199,3,True,False,0
36,0.3,0,False,True,0
36,0.2625,5,False,True,0
60,0.183,7,True,False,0
36,0.145,0,True,True,0
60,0.1694,1,True,True,0
36,0.1824,13,False,True,0
36,0.2999,1,False,True,0
36,0.2199,1,True,True,0
60,0.15,1,True,True,0
36,0.144,1,True,True,0
36,0.3177,2,False,True,0
36,0.2159,1,False,True,0
36,0.1805,1,True,True,0
36,0.2452,3,True,False,0
36,0.0785,2,True,True,0
60,0.2394,1,True,True,0
36,0.1685,2,True,True,0
36,0.197,1,False,True,0
36,0.275,0,False,True,0
36,0.157,0,True,True,0
60,0.152,1,True,True,0
36,0.2199,1,True,True,0
36,0.2395,0,True,True,0
36,0.162,1,False,True,0
36,0.2295,0,False,True,0
60,0.2379,1,False,True,0
36,0.08,0,False,True,0
36,0.2499,13,False,True,0
60,0.201,1,False,True,0
36,0.231,1,True,True,0
36,0.2561,1,True,True,0
36,0.1999,3,False,True,0
36,0.154,0,True,True,0
36,0.1203,2,True,True,0
36,0.16,3,True,False,0
60,0.0955,1,False,True,0
60,0.1349,1,True,True,0
60,0.183,3,True,True,0
36,0.155,1,False,True,0
36,0.269,0,False,True,0
60,0.1219,8,False,True,0
36,0.35,2,True,True,0
36,0.0745,1,True,True,0
36,0.25,0,True,True,0
36,0.1679,1,False,True,0
36,0.1153,1,True,True,0
36,0.2639,1,False,True,0
36,0.21,0,False,True,0
36,0.1774,13,False,True,0
60,0.1914,1,True,True,0
60,0.261,1,False,True,0
60,0.2151,1,False,False,0
36,0.07,4,True,True,2
60,0.287,14,False,True,0
60,0.2235,1,False,True,0
60,0.198,1,True,True,0
60,0.14,1,False,True,0
60,0.1465,7,True,True,0
36,0.15,0,False,True,0
60,0.1699,1,False,True,0
60,0.2506,1,True,True,0
36,0.1639,3,True,False,0
60,0.215,1,True,True,0
60,0.3097,3,True,True,0
36,0.1449,1,False,True,0
36,0.14,2,True,True,0
36,0.2958,7,False,True,0
36,0.1825,1,True,True,0
60,0.1299,1,False,True,0
60,0.2474,1,False,True,0
36,0.2825,0,True,True,0
60,0.2672,1,True,True,0
60,0.1795,1,True,True,0
36,0.1685,2,False,True,0
60,0.2759,1,True,True,0
36,0.1465,1,True,False,0
36,0.3149,7,False,True,0
12,0.1936,2,True,True,0
36,0.2272,1,False,False,0
36,0.0625,1,True,True,0
36,0.109,1,False,True,0
36,0.155,1,False,True,0
36,0.33,5,False,True,0
60,0.173,2,True,True,0
36,0.1775,0,False,True,0
36,0.1825,0,True,True,0
36,0.32,1,True,True,0
36,0.1385,1,False,True,0
36,0.08,1,True,True,0
36,0.1899,3,True,False,0
60,0.2468,2,True,True,0
36,0.14,1,False,True,0
36,0.3177,1,True,True,0
60,0.2015,1,True,True,0
36,0.0659,1,True,True,0
60,0.099,2,True,True,0
60,0.2085,3,False,True,0
60,0.1579,1,False,True,0
36,0.3177,1,True,True,0
36,0.215,1,True,True,0
36,0.1639,20,True,True,0
36,0.13,4,True,True,0
60,0.176,1,True,True,0
36,0.088,0,True,True,0
60,0.1585,7,True,True,0
60,0.1899,1,False,True,0
36,0.3149,7,True,True,0
36,0.198,1,False,True,0
36,0.2085,7,False,False,0
36,0.1639,1,True,True,0
36,0.0789,1,False,True,0
36,0.3094,7,True,True,0
60,0.2099,1,True,True,0
36,0.25,0,False,False,0
36,0.2394,1,False,True,0
36,0.2925,1,False,True,0
36,0.1153,1,True,True,0
36,0.29,0,False,True,0
36,0.345,3,False,False,0
60,0.2225,1,False,True,0
36,0.0835,2,True,True,1
36,0.2419,1,False,True,0
36,0.1715,0,False,True,0
36,0.14,1,True,True,0
60,0.187,1,True,True,0
36,0.2899,1,True,True,0
36,0.0599,1,True,True,2
36,0.11,3,True,True,0
36,0.1139,1,True,True,0
60,0.2024,1,False,True,0
60,0.197,1,True,True,0
12,0.0565,18,False,True,0
36,0.1469,7,True,True,0
36,0.071,2,True,True,0
36,0.2415,1,True,True,0
36,0.1979,7,True,True,0
36,0.2699,3,False,True,0
36,0.093,1,True,True,0
60,0.2394,2,False,True,0
60,0.1269,1,True,True,0
36,0.1734,7,True,True,0
36,0.2859,2,True,True,0
36,0.1509,1,True,True,0
36,0.15,1,False,True,0
36,0.132,0,False,True,0
36,0.0659,7,True,True,0
36,0.25,0,False,True,0
36,0.1355,1,True,True,0
36,0.1799,1,False,True,0
36,0.1449,1,False,True,0
36,0.3177,1,False,False,0
36,0.2699,1,False,True,0
36,0.165,4,False,True,0
60,0.1765,1,True,True,0
36,0.3177,1,True,True,0
60,0.184,1,True,True,0
36,0.0839,1,False,True,0
36,0.1815,3,False,False,0
60,0.1685,15,True,True,0
36,0.225,0,True,True,0
36,0.127,1,False,False,0
36,0.17,0,True,True,0
36,0.3199,7,False,True,0
36,0.234,3,False,True,0
36,0.197,1,False,True,0
36,0.2786,1,False,True,0
36,0.3177,13,True,True,0
36,0.187,7,False,True,0
36,0.2,1,False,True,1
36,0.2394,1,True,True,0
60,0.1519,1,True,True,0
60,0.2432,1,True,True,0
36,0.0789,1,True,True,0
36,0.0629,15,False,True,0
36,0.2712,1,False,True,0
60,0.1579,1,True,True,0
60,0.1769,1,True,True,0
60,0.1914,7,True,True,0
36,0.24,0,False,True,0
36,0.0899,1,True,True,0
36,0.275,7,False,True,0
36,0.3099,1,True,True,0
36,0.1734,1,True,False,0
36,0.1299,8,False,True,0
12,0.0565,7,True,True,0
36,0.099,1,False,True,0
36,0.1695,15,False,True,0
36,0.3177,2,True,True,0
60,0.1419,1,True,True,0
60,0.1485,18,True,True,0
36,0.1314,1,True,True,0
60,0.0869,1,False,True,0
36,0.1355,1,False,True,0
36,0.1585,1,False,True,0
60,0.1845,6,True,True,0
36,0.1459,1,False,True,0
36,0.176,1,False,True,0
36,0.195,0,False,True,1
60,0.197,1,False,True,0
36,0.1249,1,True,True,0
36,0.19,0,True,True,0
60,0.2045,1,False,True,0
36,0.08,0,True,True,1
36,0.1945,6,True,True,0
36,0.33,2,True,True,0
36,0.2125,7,False,True,1
36,0.1465,1,True,True,0
60,0.179,7,False,False,0
36,0.2699,2,True,True,0
36,0.1995,2,True,True,0
60,0.1269,1,True,True,0
60,0.2359,1,False,True,0
60,0.208,1,True,True,0
36,0.0685,4,False,True,0
36,0.25,0,False,True,0
36,0.2475,0,True,True,0
36,0.19,0,True,True,0
36,0.1745,1,True,True,0
36,0.3199,2,False,True,0
36,0.099,1,True,True,0
36,0.196,0,True,True,0
36,0.2492,13,True,True,0
36,0.0759,1,True,True,0
60,0.198,1,False,True,0
60,0.197,1,False,True,0
36,0.13,0,False,True,0
36,0.1355,1,False,True,0
36,0.1875,0,False,True,0
36,0.1915,7,False,True,0
36,0.187,1,True,True,0
36,0.18,0,True,True,0
36,0.231,1,True,True,0
60,0.14,1,True,True,0
60,0.1435,1,False,True,0
36,0.29,0,False,True,0
36,0.29,0,False,True,0
36,0.2699,6,True,True,0
36,0.1695,15,False,True,0
36,0.275,2,False,True,0
36,0.152,1,True,True,0
36,0.1249,13,False,True,0
36,0.1154,2,True,True,0
60,0.2573,2,False,False,0
36,0.2699,1,True,True,0
36,0.2574,1,False,True,0
60,0.1355,6,False,True,0
36,0.0999,6,True,True,0
60,0.1099,2,True,True,0
36,0.3177,7,True,True,0
36,0.2932,1,True,True,0
36,0.145,1,True,True,0
36,0.1799,1,False,True,0
36,0.2,0,False,True,0
36,0.0769,1,False,True,0
36,0.1349,1,True,False,0
36,0.098,1,True,True,0
60,0.1845,1,False,True,0
36,0.0947,0,False,True,0
36,0.2699,7,False,True,0
36,0.285,1,True,True,0
36,0.0759,2,False,False,1
36,0.1864,13,False,True,0
60,0.0809,15,False,True,0
60,0.2573,1,False,True,0
36,0.2199,1,False,True,0
36,0.115,0,True,True,0
36,0.17,3,True,False,1
36,0.1075,0,False,True,0
36,0.244,1,False,True,0
60,0.2432,7,False,True,0
36,0.208,1,True,True,0
36,0.175,1,True,True,0
60,0.2024,1,True,True,0
36,0.3177,7,True,True,0
60,0.1396,2,True,True,0
36,0.09,0,False,True,0
36,0.2625,1,False,True,0
36,0.2494,3,True,True,0
36,0.3199,2,True,True,0
36,0.12,0,False,True,0
36,0.29,0,False,True,0
36,0.29,0,False,True,0
36,0.0605,8,True,True,0
36,0.087,1,True,True,1
36,0.2566,16,False,True,0
36,0.35,3,False,True,0
60,0.2059,1,True,True,0
36,0.2699,7,True,True,0
60,0.1474,1,True,True,0
36,0.2492,1,False,True,0
36,0.2786,1,False,True,0
36,0.2566,1,True,True,0
36,0.1274,1,True,False,0
60,0.1485,7,True,True,0
36,0.231,6,False,True,0
36,0.1899,2,True,True,0
36,0.2,3,True,True,0
36,0.2511,1,True,True,0
36,0.2121,1,True,False,0
36,0.2199,1,True,True,0
60,0.1249,1,True,True,0
36,0.27,0,False,True,0
36,0.28,1,False,True,0
36,0.3125,1,True,True,0
60,0.2059,1,False,True,0
60,0.1485,1,True,True,0
60,0.2179,1,True,True,0
36,0.14,0,False,True,0
60,0.2489,1,False,True,0
36,0.2552,1,True,True,0
36,0.2645,1,True,True,0
36,0.2275,0,False,True,0
36,0.3134,1,True,True,0
36,0.3177,1,True,True,0
36,0.1525,0,True,True,0
36,0.2469,1,False,True,0
36,0.1599,1,True,True,0
36,0.145,0,False,True,0
36,0.1804,0,False,True,1
36,0.1995,7,True,False,1
36,0.0659,1,True,True,0
36,0.2399,0,False,True,0
36,0.1239,1,True,True,0
36,0.1765,0,True,True,2
36,0.06,6,True,True,0
36,0.3199,1,True,True,0
36,0.2799,1,True,True,0
60,0.1819,1,False,True,0
60,0.1695,1,True,True,0
60,0.1795,1,True,True,0
36,0.3177,1,True,True,0
36,0.149,0,False,False,0
60,0.173,1,True,True,0
36,0.162,2,True,True,0
36,0.29,0,False,True,0
36,0.1089,14,False,True,0
36,0.2599,1,False,True,0
60,0.2468,7,True,True,0
36,0.2552,3,False,False,0
60,0.152,1,False,True,0
60,0.1551,8,True,True,0
36,0.0799,1,True,True,0
36,0.1734,1,True,True,0
60,0.1819,1,False,True,0
36,0.1259,0,True,True,0
36,0.13,6,False,True,0
36,0.2639,13,False,False,0
36,0.092,7,False,False,0
36,0.29,0,True,True,0
36,0.2195,1,True,True,2
60,0.2155,1,False,True,0
36,0.07,6,True,True,1
36,0.14,1,True,True,0
60,0.1579,3,False,True,0
36,0.26,7,False,True,0
36,0.1449,9,False,True,0
36,0.2844,0,False,True,0
36,0.1469,18,True,True,0
36,0.1695,0,True,True,0
60,0.1076,1,True,True,0
36,0.16,0,False,True,0
60,0.1715,1,True,True,0
36,0.2,3,True,False,2
36,0.0825,3,True,True,0
36,0.1239,1,True,True,0
36,0.28,1,False,True,0
36,0.1299,1,False,True,0
60,0.144,1,True,True,0
36,0.2932,1,True,True,0
36,0.2287,3,True,False,0
36,0.092,1,False,True,0
36,0.112,0,True,True,0
60,0.3304,1,False,True,0
36,0.2859,2,True,True,0
